Date,Month_Year,Month_Name,Month_Num,Year,Week_Number,Day_of_Week,Is_Weekend,Hour,Time_Bucket,Transaction_Type,Transaction_ID,Vehicle_Number,Vehicle_State,Tag_ID,Group_Name,Plaza_Code,Plaza_Name,Debit_Amount,Spend_Tier,Opening_Balance,Closing_Balance,Round_Trip_Flag
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,26021014363404897370,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,352027,Kalaparru Toll Plaza,240.0,Medium (₹100-300),7707.9,7467.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,006213592614,KA01AQ6424,Karnataka,34161FA8203289DA1347C800,UNMAPPED GROUP,352065,Dumpalagattu Paatimeeda Palli,155.0,Medium (₹100-300),7862.9,7707.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,0010012602101416196644,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),8087.9,7862.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,0010012602101410327012,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,556025,Hosur Road P1 Toll,581.0,Very High (>₹500),8668.9,8087.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,006213529253,KA01AQ6420,Karnataka,34161FA8203289DA1347C7E0,UNMAPPED GROUP,352039,Pottipadu,220.0,Medium (₹100-300),8888.9,8668.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,0600010111002261245365,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,60001,Krishnagiri Plaza,300.0,High (₹300-500),9188.9,8888.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,13,3-Midday (10am-2pm),Toll Txn,01000F2874801498796200,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,116001,Banglaore Nelamangala Plaza,115.0,Medium (₹100-300),9303.9,9188.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,12,3-Midday (10am-2pm),Toll Txn,0010022602101257032802,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,73003,Musunur Toll Plaza,110.0,Medium (₹100-300),9413.9,9303.9,Yes
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,12,3-Midday (10am-2pm),Toll Txn,260210125515778189945,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,115001,Kulumapalya tollplaza,85.0,Low (<₹100),9498.9,9413.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,2602101159506111203,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,115002,Chokkenahalli tollplaza,65.0,Low (<₹100),9563.9,9498.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,006213096095,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,49001,Kaza Toll PlazaMangalgiri,570.0,Very High (>₹500),10133.9,9563.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,0010002602101147282131,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),10263.9,10133.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,0010032602101140538876,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,73001,Bollapalli Toll Plaza,585.0,Very High (>₹500),848.9,263.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,006212997262,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,167001,Vaniyambadi TollPlaza,410.0,High (₹300-500),1258.9,848.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,11,3-Midday (10am-2pm),Toll Txn,0010012602101102250934,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),1438.9,1258.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010002602101053033281,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,17001,Karjeevanhally TollPlaza,365.0,High (₹300-500),1803.9,1438.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010012602101011496346,KA01AR9849,Karnataka,34161FA8203289DA134C3C00,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),2068.9,1803.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010002602101002332873,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,73001,Bollapalli Toll Plaza,585.0,Very High (>₹500),2653.9,2068.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,006212658730,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,49001,Kaza Toll PlazaMangalgiri,570.0,Very High (>₹500),3223.9,2653.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010002602100923431361,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,17002,Guilalu Toll Plaza,295.0,Medium (₹100-300),3518.9,3223.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,356028001100226090149,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,356028,Kannegala TOLLPLAZA,55.0,Low (<₹100),3573.9,3518.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,006212493840,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),3943.9,3573.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,360049009100226084905,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),4188.9,3943.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,006212466637,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,167002,Pallikonda Toll Plaza,385.0,High (₹300-500),4573.9,4188.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010012602100814207287,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,73002,Tangatur Toll Plaza,355.0,High (₹300-500),4928.9,4573.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,006212326499,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352039,Pottipadu,220.0,Medium (₹100-300),5148.9,4928.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,260210072047991743779,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352027,Kalaparru Toll Plaza,240.0,Medium (₹100-300),5388.9,5148.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010032602100715430872,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),5613.9,5388.9,Yes
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,536466010100226071121,KA01AQ6424,Karnataka,34161FA8203289DA1347C800,UNMAPPED GROUP,536466,MERLAPAKA TOLLPLAZA,455.0,High (₹300-500),6068.9,5613.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010022602100651553365,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),6293.9,6068.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,006212143315,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),6663.9,6293.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,250400637601,KA01AQ0509,Karnataka,34161FA8203289DA13452CC0,UNMAPPED GROUP,360033,ChennasamaduramToll Plaza,140.0,Medium (₹100-300),6803.9,6663.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,5,1-Night (12am-6am),Toll Txn,352056L16100226054327,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352056,VeeraValli TOLLPLAZA,555.0,Very High (>₹500),7358.9,6803.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,4,1-Night (12am-6am),Toll Txn,006211982519,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,552004,Kovvuru,219.0,Medium (₹100-300),7577.9,7358.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,3,1-Night (12am-6am),Toll Txn,01000F2874463762182860,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,360030,Athur Toll Plaza,240.0,Medium (₹100-300),7817.9,7577.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,2,1-Night (12am-6am),Toll Txn,360049007100226022039,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),8062.9,7817.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,1,1-Night (12am-6am),Toll Txn,01000Z2874391610443841,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,360030,Athur Toll Plaza,240.0,Medium (₹100-300),8302.9,8062.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,1,1-Night (12am-6am),Toll Txn,01I2020953890866106368,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,560015,Varadharajapuram Toll plaza,200.0,Medium (₹100-300),8502.9,8302.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,1,1-Night (12am-6am),Toll Txn,0010012602100136192114,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),8632.9,8502.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,1,1-Night (12am-6am),Toll Txn,01I2020948246901592064,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,560014,Kolappancheri,85.0,Low (<₹100),8717.9,8632.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,1,1-Night (12am-6am),Toll Txn,01I2020945516111892480,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,560016,Palavedu,110.0,Medium (₹100-300),8827.9,8717.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,0,1-Night (12am-6am),Toll Txn,0010032602100048228322,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),9007.9,8827.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,0,1-Night (12am-6am),Toll Txn,3600320031002260035137,KA01AQ0508,Karnataka,34161FA8203289DA13452D00,UNMAPPED GROUP,360032,Nallur Toll Plaza,270.0,Medium (₹100-300),9277.9,9007.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,0,1-Night (12am-6am),Toll Txn,3600320121002260025594,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,360032,Nallur Toll Plaza,270.0,Medium (₹100-300),9547.9,9277.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,0,1-Night (12am-6am),Toll Txn,360049009100226001824,KA01AQ6419,Karnataka,34161FA8203289DA1347C840,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),9792.9,9547.9,No
2026-02-10,Feb 2026,February,2,2026,7,Tuesday,Weekday,0,1-Night (12am-6am),Toll Txn,01M2020928543697195008,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,560016,Palavedu,110.0,Medium (₹100-300),9902.9,9792.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,0010012602092357102594,KA01AQ9274,Karnataka,34161FA8203289DA134C1C60,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),10167.9,9902.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,01I2020925639506563072,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,560014,Kolappancheri,85.0,Low (<₹100),10252.9,10167.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,23,6-Late Night (10pm-12am),Toll Txn,01I2020917619795988480,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,560015,Varadharajapuram Toll plaza,200.0,Medium (₹100-300),10452.9,10252.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,360049006090226223712,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,360049,Paranur,245.0,Medium (₹100-300),10697.9,10452.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,22,6-Late Night (10pm-12am),Toll Txn,0010012602092220033248,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,356020,Hebbalu Toll Plaza,455.0,High (₹300-500),11152.9,10697.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,21,5-Evening Peak (6-10pm),Toll Txn,01000K2874231545551159,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,360030,Athur Toll Plaza,240.0,Medium (₹100-300),11392.9,11152.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,20,5-Evening Peak (6-10pm),Toll Txn,006210809466,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,18001,Vikkravandi Toll Plaza,370.0,High (₹300-500),11762.9,11392.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,18,5-Evening Peak (6-10pm),Toll Txn,0010032602091832291869,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,356019,Chalageri Toll Plaza,495.0,High (₹300-500),12257.9,11762.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,18,5-Evening Peak (6-10pm),Toll Txn,006210436080,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,70001,Krishnavaram,375.0,High (₹300-500),12632.9,12257.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,17,4-Afternoon (2-6pm),Toll Txn,0010022602091712131964,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,356016,Bankapur,350.0,High (₹300-500),12982.9,12632.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,16,4-Afternoon (2-6pm),Toll Txn,006210070011,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,69001,Vempadu,485.0,High (₹300-500),13467.9,12982.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,16,4-Afternoon (2-6pm),Toll Txn,536520B060902261614578,KA01AQ6425,Karnataka,34161FA8203289DA1347C820,UNMAPPED GROUP,536520,Manambadi,350.0,High (₹300-500),13817.9,13467.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,16,4-Afternoon (2-6pm),Toll Txn,0010022602091600047582,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),13947.9,13817.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,15,4-Afternoon (2-6pm),Toll Txn,0010012602091517228055,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),14127.9,13947.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,006209569753,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352060,Marripalem TollPlaza,160.0,Medium (₹100-300),14287.9,14127.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,14,4-Afternoon (2-6pm),Toll Txn,0010012602091402050365,TS07UA9602,Telangana,34161FA8203289DA0A4D7220,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),14552.9,14287.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,13,3-Midday (10am-2pm),Toll Txn,0010012602091352323275,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,111001,Hirebgewadi tollplaza,200.0,Medium (₹100-300),14752.9,14552.9,Yes
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,13,3-Midday (10am-2pm),Toll Txn,006209421028,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352059,Dukkavanipalem TollPlaza,155.0,Medium (₹100-300),14907.9,14752.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,13,3-Midday (10am-2pm),Toll Txn,352022008090226130517,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352022,Nathavalasa,380.0,High (₹300-500),15287.9,14907.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,11,3-Midday (10am-2pm),Toll Txn,006209043319,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,536165,Maddur Checkpost,50.0,Low (<₹100),15337.9,15287.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,11,3-Midday (10am-2pm),Toll Txn,356028006090226112455,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,356028,Kannegala TOLLPLAZA,110.0,Medium (₹100-300),15447.9,15337.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,11,3-Midday (10am-2pm),Toll Txn,0010012602091128034057,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,352030,Madapam Toll Plaza,335.0,High (₹300-500),15782.9,15447.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,10,3-Midday (10am-2pm),Toll Txn,0010032602091009154434,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),16047.9,15782.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,10,3-Midday (10am-2pm),Toll Txn,006208673282,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,212001,Laxmipuram,510.0,Very High (>₹500),16557.9,16047.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,3400570M2090226095223,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,340057,Gananguru Toll Plaza,570.0,Very High (>₹500),17127.9,16557.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010022602090949493203,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,356025,K N Huindy TOLL PLAZA,200.0,Medium (₹100-300),17327.9,17127.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010012602090939067107,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),17592.9,17327.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,9,2-Morning Peak (6-10am),Toll Txn,0010012602090924170864,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),17772.9,17592.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,006208407206,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,63101,Karapadu Toll Plaza,400.0,High (₹300-500),18172.9,17772.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010022602090818065473,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),18302.9,18172.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,3400570M5090226081419,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,340057,Gananguru Toll Plaza,570.0,Very High (>₹500),18872.9,18302.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,0010022602090814190073,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),19052.9,18872.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,8,2-Morning Peak (6-10am),Toll Txn,3561110N5090226080629,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,356111,Kaniminike Toll Plaza,585.0,Very High (>₹500),19637.9,19052.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010002602090730556334,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),19767.9,19637.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,7,2-Morning Peak (6-10am),Toll Txn,0010022602090716067675,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,48001,Sullurpet Plaza NH 16,265.0,Medium (₹100-300),20032.9,19767.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010022602090629186966,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,48002,Budhanam Plaza NH 16,180.0,Medium (₹100-300),20212.9,20032.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,3561110N7090226060751,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,356111,Kaniminike Toll Plaza,585.0,Very High (>₹500),797.9,212.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,6,2-Morning Peak (6-10am),Toll Txn,0010012602090603176772,KA01AQ6418,Karnataka,34161FA8203289DA1347C7A0,UNMAPPED GROUP,111001,Hirebgewadi tollplaza,410.0,High (₹300-500),1207.9,797.9,Yes
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,5,1-Night (12am-6am),Toll Txn,0010032602090549196659,KA01AQ6427,Karnataka,34161FA8203289DA1347C7C0,UNMAPPED GROUP,48003,Nellore Plaza NH 16,130.0,Medium (₹100-300),1337.9,1207.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,5,1-Night (12am-6am),Toll Txn,0010032602090532003505,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),1562.9,1337.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,3,1-Night (12am-6am),Toll Txn,0010002602090341066970,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73002,Tangatur Toll Plaza,355.0,High (₹300-500),1917.9,1562.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,3,1-Night (12am-6am),Toll Txn,01000F2873577683197493,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,375011,Gurapali Toll Plaza,345.0,High (₹300-500),2262.9,1917.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,2,1-Night (12am-6am),Toll Txn,0010012602090206226154,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,73001,Bollapalli Toll Plaza,585.0,Very High (>₹500),2847.9,2262.9,No
2026-02-09,Feb 2026,February,2,2026,7,Monday,Weekday,1,1-Night (12am-6am),Toll Txn,0010032602090130582251,KA01AQ9272,Karnataka,34161FA8203289DA1347C860,UNMAPPED GROUP,375016,Gudipada orGangapada,390.0,High (₹300-500),3237.9,2847.9,No
2026-02-08,Feb 2026,February,2,2026,6,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,006207245541,KA01AQ9271,Karnataka,34161FA8203289DA1347ECE0,UNMAPPED GROUP,49001,Kaza Toll PlazaMangalgiri,570.0,Very High (>₹500),3807.9,3237.9,No
2026-02-08,Feb 2026,February,2,2026,6,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,0010012602082339323074,KA01AQ9276,Karnataka,34161FA8203289DA134C1CA0,UNMAPPED GROUP,556030,Mysore Road P5 Plaza,336.0,High (₹300-500),4143.9,3807.9,No
2026-02-08,Feb 2026,February,2,2026,6,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,0010002602082323026468,KA01AQ9275,Karnataka,34161FA8203289DA134C1C80,UNMAPPED GROUP,73003,Musunur Toll Plaza,225.0,Medium (₹100-300),4368.9,4143.9,No
2026-02-08,Feb 2026,February,2,2026,6,Sunday,Weekend,23,6-Late Night (10pm-12am),Toll Txn,0010022602082315356252,KA01AR9848,Karnataka,34161FA8203289DA134C3C80,UNMAPPED GROUP,556030,Mysore Road P5 Plaza,336.0,High (₹300-500),4704.9,4368.9,No
